codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8638;FR        ;TIMOLOL 5MG/ML SOL OFT;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4702;COMP      ;VARFARINA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;150
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8630;COMP      ;AMITRIPTILINA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;350
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9132;COMP      ;AMITRIPTILINA 75 MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;570
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1459;COMP      ;BIPERIDENO 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;300
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1496;COMP      ;CARBAMAZEPINA 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;660
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2827;FR        ;CARBAMAZEPINA 20MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;6
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9134;COMP      ;CARBAMAZEPINA 400MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;280
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4678;COMP      ;CARBONATO DE LITIO 300MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;315
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4708;FR        ;CLONAZEPAM 2.5MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;12
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1497;COMP      ;CLORPROMAZINA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;280
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98311;COMP      ;DIAZEPAM 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;200
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98318;COMP      ;FENITOINA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;300
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1502;COMP      ;FENOBARBITAL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;540
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4694;CAPS      ;FLUOXETINA 20MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;250
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8628;COMP      ;HALOPERIDOL 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;350
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9117;AMP       ;HALOPERIDOL DECANOATO 50MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;11
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9120;CAPS      ;NORTRIPTILINA 10MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;210
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8641;CAPS      ;NORTRIPTILINA 25MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;68
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9115;CAPS      ;NORTRIPTILINA 50MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;330
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9113;CAPS      ;VALPROATO DE SODIO 250MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;250
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9114;CAPS      ;VALPROATO DE SODIO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;400
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1457;FR        ;AMOXICILINA 250MG/5ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;9
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;3030;CAPS      ;AMOXICILINA 500MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;471
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98059;FR        ;AMOXICILINA + CLAV. POTASSIO 250MG/5ML + 62.5MG/5ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;12
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4913;COMP      ;AMOXICILINA + CLAV. POTASSIO 500MG + 125MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;162
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4536;FR        ;AZITROMICINA 200MG/5ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;11
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4535;COMP      ;AZITROMICINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;101
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2834;AMP       ;BENZILPENICILINA BENZATINA 1.200.000UI  SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;4
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1462;COMP      ;CEFALEXINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;320
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98918;FR        ;CEFALEXINA  50MG/ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;10
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98306;FR        ;CEFTRIAXONA 1G SOL INJ ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;26
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8657;COMP      ;CIPROFLOXACINO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;43
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;5084;COMP      ;CLARITROMICINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;114
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;97927;CAPS      ;CLINDAMICINA 300MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;32
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2833;TUBO      ;METRONIDAZOL 100MG/G GEL VAGINAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;12
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;3762;COMP      ;METRONIDAZOL 250MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;116
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;5085;CAPS      ;NITROFURANTOINA 100MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;19
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98705;FR        ;BUTILBROMETO DE ESCOPOLAMINA 20 MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;99009;AMP       ;BUTILBROMETO DE ESCOPOLAMINA 4MG + DIPIRONA SÓDICA 500MG SOL. INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98706;AMP       ;CETOPROFENO 50MG/ML INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;5
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98760;AMP       ;COMPLEXO B SOL INJ ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98708;FR        ;DICLOFENACO SODICO 25 MG/ML SOL INJ.;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;97810;COMP      ;ANLODIPINO 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;140
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;6312;COMP      ;ANLODIPINO 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;720
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1492;COMP      ;ATENOLOL 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1495;COMP      ;CAPTOPRIL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;764
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8646;COMP      ;CARVEDILOL 12.5MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;660
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9105;COMP      ;CARVEDILOL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;210
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8645;COMP      ;CARVEDILOL 3.125MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;600
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98305;COMP      ;CARVEDILOL 6.25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;230
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98340;COMP      ;ENALAPRIL 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;240
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9106;COMP      ;ENALAPRIL 20 MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;740
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9138;COMP      ;ESPIRONOLACTONA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;210
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8647;COMP      ;ESPIRONOLACTONA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;420
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;637;COMP      ;FUROSEMIDA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;366
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9102;COMP      ;GLICLAZIDA 30MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;465
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9095;DRAG      ;HIDRALAZINA 25MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9553;DRAG      ;HIDRALAZINA 50MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;240
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4316;COMP      ;HIDROCLOROTIAZIDA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1970
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98004;COMP      ;LOSARTANA 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;6599
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98502;COMP      ;METFORMINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;2110
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1476;COMP      ;METFORMINA 850MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1590
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98304;COMP      ;METOPROLOL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;90
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9322;COMP      ;METOPROLOL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;330
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9323;COMP      ;METOPROLOL 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;450
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98337;COMP      ;NIFEDIPINO 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;330
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98481;COMP      ;PROPRANOLOL 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;280
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4545;COMP      ;SINVASTATINA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;660
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8650;COMP      ;SINVASTATINA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1125
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98584;UND       ;CLORETO DE SODIO 0.9% 1000ML SOL. INJ.;685;6;MATERIAL MEDICO;0;MATERIAL MEDICO;1
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;99190;UND       ;LIDOCAINA 2% SEM VASO AMP;685;6;MATERIAL MEDICO;0;MATERIAL MEDICO;1
codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98322;COMP      ;ACICLOVIR 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;50
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2682;COMP      ;ACIDO ACETILSALICILICO 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1190
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4457;COMP      ;ACIDO FOLICO 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;167
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;6871;COMP      ;ALBENDAZOL 400MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;78
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2683;FR        ;ALBENDAZOL 40MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9130;COMP      ;ALENDRONATO 70MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;16
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1461;COMP      ;AMIODARONA 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;90
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;6581;FR        ;BECLOMETASONA 200MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4531;FR        ;BECLOMETASONA 250MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9100;FR        ;BECLOMETASONA 50MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9331;FR        ;BUDESONIDA 32MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;10.300
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98423;FR        ;BUDESONIDA 50MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;10
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98424;FR        ;BUDESONIDA 64MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;21
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;97590;COMP      ;CARBONATO DE CALCIO+ COLECAL  500MG  + 200UI COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;640
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98307;FR        ;CETOCONAZOL 2% SHAMPOO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98581;FR        ;CLORETO DE SODIO 0.9% 100ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;25
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98582;FR        ;CLORETO DE SODIO 0.9% 250ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;30
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98583;FR        ;CLORETO DE SODIO 0.9% 500ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1418;FR        ;CLOREXIDINA 0.12% SOL BUCAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1494;TUBO      ;DEXAMETASONA 1MG\G CREME;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98813;FR        ;DEXAMETASONA 1MG/ML SUSP OFT;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98709;AMP       ;DEXAMETASONA 4MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;20
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;2829;FR        ;DEXCLORFENIRAMINA 0.4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;17
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8596;COMP      ;DEXCLORFENIRAMINA 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;80
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;631;COMP      ;DIPIRONA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2688
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;1500;FR        ;DIPIRONA 500MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;35
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98707;FR        ;DIPIRONA SODICA 500MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;16
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;9139;COMP      ;DOXAZOSINA 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;97725;COMP      ;DOXAZOSINA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;360
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98501;COMP      ;FINASTERIDA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;150
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4533;CAPS      ;FLUCONAZOL 150 MG CAPS;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;16
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;3759;COMP      ;GLIBENCLAMIDA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;520
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98326;COMP      ;GLICLAZIDA 60MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;630
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98728;FR        ;GUACO 35MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;11
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98711;FR        ;HIDROCORTISONA 100MG/ML PO PARA SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8462;FR        ;IBUPROFENO 50MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;19
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;8643;COMP      ;IBUPROFENO 600MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;522
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;4515;FR        ;IPRATROPIO 0.25MG/ML SOL PARA INALACAO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;6087;COMP      ;IVERMECTINA 6MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;67
3168002;S;90;FARMACIA UAPS VER MANOEL DOS SANTOS SILVA;14;FARMACIA SATELITE;98426;FR        ;LACTULOSE 667MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
